population,inflation,exports,imports,income,gni,fdi,industry,agri,iso_code
144329764,8.22522152017048,29.5161318771116,13.0504339266114,6.9,1330,4854353979.09081,25.7516355958927,24.7349912604596,566
66060,4.267174633902665,83.7373737373737,75.959595959596,6.9,3525.0,612993898.0538795,24.8591176319147,7.82080658741648,580
2560649,3.54498591605032,61.5316364711914,37.0233866078299,6.9,12760,1596098829.6489,63.7012602139284,1.40187189218427,512
178069984,7.92108440058788,14.1339628244825,21.5477668399836,6.9,740,4273000000,19.6704664952971,21.6079774493194,586
19619,4.42981143370251,37.791482499104,40.7293250807417,6.9,10790,33283255.639,11.075909230782,4.13203078867921,585
3368573,2.45789346442094,66.1734556323528,71.7222463738075,2.5,5130,2944300000,18.7841868748297,5.7504590964723,591
6708217,2.3684623841683,37.791482499104,40.7293250807417,6.9,790,128548222.840092,35.3656201736763,20.403237141232,598
5534675,9.59130884635285,46.2930851780555,38.4404461267571,3.6,1970,187800000,38.3057903240628,11.7935958026272,600
28381078,2.00225801248821,30.536636453521,21.2484195803232,3.5,2780,3466531061.27322,37.4577549944707,6.60348433016044,604
87901835,5.48523206751051,41.2454593705084,39.6050793023691,5,1490,2707414996.79964,33.4625853303804,13.3612491069675,608
38141267,1.28469394366409,37.8209533854919,40.1497618827208,6.8,8420,21473000000,28.7629589940819,2.69199228374715,616
10522288,3.10766545871054,30.3574044411002,38.1896486771007,6.7,19410,13394502768.4967,21.1476529637361,2.25313751520814,620
1015060,11.8358096197431,62.8177301668238,35.7531891467481,6.9,51190,3500000000,24.8591176319147,0.121835107463077,634
21193760,6.55851412276983,24.7712264990404,36.9123994274755,5,4900,11006614841.8417,32.9782770932418,7.82080658741648,642
143049637,9.66865454789265,33.7304754438509,21.0029264232118,5.9,5810,37594770000,31.780260587244,3.86131247121949,643
9270066,8.88282654777925,10.8889051552631,22.3493063059028,6.9,350,30643966.4,15.8166514988796,30.0404668546525,646
189379,3.70008680555554,29.6137697677932,52.8554240739476,6.9,2450,21927671.8857047,31.3319535429466,10.9860021831847,882
29959,2.0952593561143,37.791482499104,40.7293250807417,6.9,3525.0,612993898.0538795,24.8591176319147,7.82080658741648,674
165725,23.0770373451382,37.791482499104,40.7293250807417,6.9,910,38015839.45735,12.8526058618635,9.06880907170515,678
25382870,2.20902407871182,59.8319078927143,30.1126962552823,6.9,13670,18293173333.3333,62.8770716059261,2.94857030298235,682
11263387,2.11228583877112,19.252084644369,34.8841531648922,6.9,1040,289840300.29228,23.4152166861911,13.3951515867003,686
7411569,11.7240229980834,29.4419446624093,47.466005353606,6.9,4130,612993898.0538795,28.7369168742211,6.81756263747489,688
84600,-0.353465498693739,84.3673369506291,100.530267086015,6.9,12580,140555693.466973,16.2376780505553,2.98065867393712,690
5809774,4.267174633902665,16.8653844799076,25.0474109751096,6.9,300,58869143.9072179,10.3675213586459,50.2940871330198,694
4401365,0.962901778165128,228.037617061062,197.325782481957,6.9,32550,39129332046.6561,30.8942965496098,0.0488654244516825,702
5373054,4.48333120449611,81.2398533216646,83.3864331854633,9.3,12950,5701436726.94246,34.2862427626697,1.84829606419639,703
2006868,2.45792444195864,64.870215419655,64.9181780394435,10,19820,692021551.718703,30.121920191459,2.11914767621997,705
493430,11.2199870214146,27.0640834575261,42.7251437087503,6.9,1180,44307544.5596454,9.32510112837982,30.6961890568448,90
10784973,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,96000000,24.8591176319147,7.82080658741648,706
49491756,3.24390776468061,26.098249881712,27.6698913924026,6.9,6180,623291744.343521,24.8591176319147,2.05097651238464,710
44397319,3.51557576832125,25.2413025005404,30.9358323130671,6.7,27850,32927841460.4151,26.9325369113878,2.41168014679879,724
19695977,10.0201836057035,30.1285270937972,41.1326513945037,7,1360,479700000,30.6422951801489,11.3362802346632,144
46874,8.48748575845878,37.791482499104,40.7293250807417,6.9,12560,110415630.37037,23.1516391558233,1.18856039358131,659
166470,2.39562082529165,37.791482499104,40.7293250807417,6.9,7210,233934733.333333,15.5718308786508,2.98042746454348,662
111427,2.7406751607067,37.791482499104,40.7293250807417,6.9,5610,109112344.444444,15.9185016274684,6.14814293404524,670
522023,11.2813043273975,52.7477102414654,45.4204829308909,6.9,3910,-163400000,36.9830696641688,9.99167360532889,740
1077735,5.30463946338722,55.8396300331544,51.0849647014721,6.9,3170,121031132.733167,39.8249253137507,11.1842158367266,748
9080505,1.36021468627688,47.4874330005625,40.7079804771039,9.2,49150,22052656378.5991,25.2546074726717,1.36222045393681,752
19432009,10.0241105377571,39.011436488794,35.1937900977987,6.9,7000,659000000,34.9830051366887,21.4567969026949,760
7057417,10.0108651886461,58.1562258976776,82.9976861770503,6.9,460,338627400,27.3641700231382,21.4510669294712,762
40562052,7.25097262082545,18.4149914480667,24.3531750214464,6.9,510,403038991.36,22.8452224379857,23.6693107280674,834
66319525,4.63747436011765,68.6753420333013,65.4116041579669,6,3080,8917470351.2,39.146855883906,9.40199346621521,764
994564,3.93616259929866,9.22905665428624,89.6438987229028,6.9,1340,8478084.46190102,5.04952158890261,32.2033819690372,626
5874240,2.2289777941403,35.3707038016228,51.6352903637524,6.1,400,91396741.8990609,17.2729026200461,33.6433731099332,768
106190,6.14911606456572,14.5603954314436,51.9205791657518,6.9,2600,10987468.9682818,15.3238201351094,15.771896506878,776
1376919,8.32960351465344,37.791482499104,40.7293250807417,6.9,12560,882700000,60.8194415532707,0.566876991369423,780
10483558,3.22525337438917,46.0285163540679,47.912414055363,6.9,3240,3239909092.61659,27.1847312495356,9.28070949947767,788
69601333,9.59724212288445,22.3948339423242,26.3680371283665,5.6,7790,20185000000,26.0338457311938,8.09488128822859,792
4954029,4.267174633902665,35.1161849970785,17.3311160052137,6.9,1830,730899999.9,35.7901703447346,17.1978740617556,795
25128,4.267174633902665,37.791482499104,40.7293250807417,6.9,3525.0,612993898.0538795,20.2239117651337,0.972514567632394,796
10030,4.267174633902665,37.791482499104,40.7293250807417,6.9,3930,-10582.6523719546,5.403125,21.659375,798
28773227,7.31067613561862,15.2754133833713,28.3578724062492,6.9,350,644262499.946512,22.7661611506903,24.0349329838703,800
46787786,9.05252491133255,43.2186231235111,45.9624295155199,8.8,1950,5604000000,30.5434517130428,7.23906141043294,804
4898954,4.267174633902665,68.6277976715135,50.8428719062721,6.9,42600,12805990469.7,57.903111718071,1.09424400194674,784
60846820,2.45566166439288,27.4323635269891,29.3655034467494,7,44800,203636431868.244,20.0904784439826,0.571685800940634,826
298379912,3.22594410070407,10.641386468295,16.3338916290247,5.2,47830,298463000000,21.5869617861711,1.00948718664602,842
3322282,6.39764974385121,30.2975043944295,31.674070108922,4.9,5400,1508350268.54176,22.8965222100401,8.91384523836412,858
26488250,4.267174633902665,36.5136876387581,30.9576045330392,6.9,610,207156423.36,26.8384702412792,25.0794086599227,860
222923,2.0408163265306,41.2725514801177,48.2689103289379,6.9,1920,43447011.6286544,8.09487564543005,20.9849622513423,548
27102081,4.267174633902665,36.5186216079437,22.1469699505166,4.2,6070,198000000,51.9276623968995,3.6568046342889,862
83951800,7.41801715108469,67.7168143260187,70.5968075435795,7.2,730,2400000000,38.5847310338981,18.7267854535521,704
3406334,3.8423412562478,13.7669913804386,68.8704822093001,7.8,1710,18587960,18.3553652562497,11.3867958042743,275
21966298,10.8447986914257,37.791482499104,40.7293250807417,6.9,760,1120970000,49.2503684316182,10.147535570701,887
11971567,9.01957247226486,32.5929586871888,25.2638601867139,3.5,730,615790000,30.3961173223662,13.2062710587766,894
12330490,4.267174633902665,35.9561685274509,46.8644802486601,6.9,290,40000000,30.6507755979564,19.2301157819588,716
