i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,392,870322.0,3.888,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,870323.0,12.308,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,870324.0,3.896,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
156,392,870899.0,3003.839,11961649.262,12.308,183.646,3354.089,133493.274,3.896,24934.547,3003.839,934.251,3.888
392,410,270900.0,88039.000,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,271000.0,3426227.296,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,847192.0,3540.719,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,847193.0,471.422,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,847330.0,1094.527,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,854211.0,2230.013,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,870322.0,7.004,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,870323.0,88.861,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,870324.0,7.235,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
392,410,870899.0,10174.112,88039.000,88.861,2230.013,1094.527,3426227.296,7.235,3540.719,10174.112,471.422,7.004
842,826,271000.0,298289.715,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,847192.0,5556.048,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,847193.0,3430.812,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,847330.0,9744.019,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,854211.0,632.814,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,870322.0,271.529,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,870323.0,17229.688,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,870324.0,7618.609,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
842,826,870899.0,18617.750,0,17229.688,632.814,9744.019,298289.715,7618.609,5556.048,18617.750,3430.812,271.529
826,276,270900.0,15214594.215,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,271000.0,1081855.760,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,847192.0,13296.537,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,847193.0,2344.115,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,847330.0,2876.703,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,854211.0,2663.607,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,870322.0,16019.114,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,870323.0,72029.364,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,870324.0,8390.488,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
826,276,870899.0,90795.962,15214594.215,72029.364,2663.607,2876.703,1081855.760,8390.488,13296.537,90795.962,2344.115,16019.114
276,40,271000.0,1163328.751,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,847192.0,3168.361,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,847193.0,499.747,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,847330.0,969.876,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,854211.0,89.330,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,870322.0,12276.688,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,870323.0,45041.692,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,870324.0,2666.459,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
276,40,870899.0,26963.092,0,45041.692,89.330,969.876,1163328.751,2666.459,3168.361,26963.092,499.747,12276.688
392,344,271000.0,1285974.400,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,847192.0,6629.506,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,847193.0,212.300,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,847330.0,3653.562,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,854211.0,4323.919,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,870322.0,6202.537,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,870323.0,64294.946,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
392,344,870324.0,2424.371,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
