population,inflation,exports,imports,income,gni,fdi,industry,agri,iso_code
8233970,13.4468711101053,15.0910699945656,36.4668677546578,5.6,490,135110809.81617,5.24341034790062,59.4873958863112,694
5685807,-0.181916666666656,181.716808898651,150.011124992863,5.6,55010,74750514891.0724,23.6485232726454,0.0331650730639154,702
42310,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,26692627.9050279,23.2514238269639,7.4728799267029,534
5458827,1.9369412669422,85.0740655369858,83.4394529645077,5.6,19180,-330595869.166647,28.1660572560641,1.72973881919489,703
2102419,-0.0548568157606067,77.740597657025,68.4947444470511,5.6,25400,506269486.820006,29.2320605456577,2.09373979902914,705
691191,2.96354992076069,27.9384956804312,32.2818419592613,5.6,2340,8980046.94191946,17.2449869224063,34.1198383133867,90
16537016,1.92096800566845,17.1146302484382,84.5270957431353,5.6,410,464000000,23.2514238269639,7.4728799267029,706
58801927,3.21003597454107,27.6003027900055,23.2006787401901,5.6,6090,3153552569.39325,23.2727872970934,2.52063944776343,710
10606227,29.6758435538571,30.5289067989681,39.3637003432345,5.6,5775.0,17500000,23.2514238269639,7.4728799267029,728
47365655,-0.322753017299705,30.7999452588532,29.3432225182895,5.6,27130,33735353773.1456,20.132130101459,2.87113737255018,724
21919000,6.15394508391743,15.2684127926539,21.3666737963163,5.6,3930,433869416.035336,27.8967835792848,8.14819682170069,144
47642,-1.16724501769362,30.5289067989681,39.3637003432345,5.6,19420,13852616.0659259,23.1971928884274,1.11463767994573,659
179237,-1.75580833517596,30.5289067989681,39.3637003432345,5.6,8590,35108511.0382553,11.3698838820502,1.94766586028752,662
104632,-0.628131309354661,30.5289067989681,39.3637003432345,5.6,8260,30859991.1509972,12.943199004333,8.56773162720856,670
44440486,150.322723865569,0.459601288036464,0.29727425673994,5.6,630,716939710.59488,23.3281861558455,20.3208627539859,729
607065,34.8929491585684,30.5289067989681,39.3637003432345,5.6,4500,1039899.70549924,36.5606718418582,8.1360284150591,740
1180655,1.92096800566845,44.916525846412,41.9679793111403,5.6,3360,44069562.3559122,31.3768287748946,8.11843772304706,748
10353442,0.497367318853562,43.847302531012,39.3637003432345,5.6,54740,18317588083.6712,21.5906876161299,1.32935387209544,752
20772595,1.92096800566845,14.7768104677012,33.6136385007733,5.6,760,470259041.875,22.0930399533443,36.6333467358844,760
9543207,1.92096800566845,17.3243145704475,38.4247894490479,5.6,1050,106534792.807917,33.7965394725715,23.9638010774396,762
61704518,3.29029062798326,14.2954876549757,15.308762347907,5.6,1050,684887679.37722,28.6749346840959,26.7371112693473,834
71475664,-0.845937147357037,51.5729501471872,46.2519755365693,7.5,6900,-4845358538.21073,33.2428549895245,8.69768165551579,764
1299995,1.92096800566845,36.7380169183598,48.1469802325691,5.6,2100,72378586.430552,36.8248298334278,13.1489399797832,626
8442580,1.82754038520035,22.6936446280897,32.1476287628832,5.6,900,-59206820.0004109,22.6999051573963,18.7766483059643,768
105254,-0.349737696727454,20.5901681500636,64.9438547366316,5.6,5200,4226388.30292159,14.7759011100476,17.8115669242968,776
1518147,0.598986330824747,30.5289067989681,39.3637003432345,5.6,13830,1055969147.72389,33.0417632313585,1.17030864050751,780
12161723,5.63415115897623,37.9501042351049,46.2906679907116,5.6,3230,592172050.147712,21.5374636180197,10.3802951349707,788
84135428,12.2789574462574,28.7331269769847,32.2228040644612,5.6,9070,7831000000,28.0252013650582,6.66815502175033,792
6250438,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,1169442175,23.2514238269639,7.4728799267029,795
44276,1.92096800566845,30.5289067989681,39.3637003432345,5.6,19610,30418888.8,15.6528943318231,0.430680641975896,796
11069,1.92096800566845,30.5289067989681,39.3637003432345,5.6,6750,100000,23.2514238269639,7.4728799267029,798
44404611,3.31332289544493,15.4147985397289,21.585893851908,5.6,740,873792834.555317,26.4905245869762,23.9290337205103,800
44132049,2.7324920941942,38.8216462901934,40.3348060859881,10,3570,304000000,20.7999429657705,9.31015109807472,804
9287289,-2.0794031794094,95.9265985842984,70.6453007377593,5.6,41770,19884468664.9,42.1740430729015,0.963890712780097,784
67081000,0.98948670377243,29.2371897151774,28.878969128657,5.6,38590,31058892892.1135,16.991563305546,0.64377316203971,826
331501080,1.23358439630637,10.2021257426695,13.1816361351266,5.6,64650,148912000000,17.5084284843618,0.948847431791134,842
3429086,9.75640636078191,25.0842825037863,20.739103024473,5.7,15950,409597040.464901,18.0842506586349,7.28668644653781,858
34232050,12.8677297362606,24.2880630917945,37.7412057195423,5.6,1740,1728248840.56714,31.6736378935409,25.1214399709681,860
311685,5.32935073101713,16.7082197870161,41.8662182795075,5.6,3180,24438741.0351072,23.2514238269639,7.4728799267029,548
28490453,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,-456000000,23.2514238269639,7.4728799267029,862
96648685,3.22093436652514,84.381594816559,78.8642626050018,5.6,3450,15800000000,36.7437117015519,12.6553971925266,704
4803269,-0.735332001092242,15.3576234410914,51.9305678064861,5.6,3700,79744992.3247409,17.0283999819724,7.10160510439939,275
32284046,1.92096800566845,30.5289067989681,39.3637003432345,5.6,5775.0,470259041.875,23.2514238269639,7.4728799267029,887
18927715,15.7325851421273,46.7901653766552,32.5353224461596,5.6,1130,-172752813.333597,40.2578989774546,2.9770863463156,894
15669666,557.20181736205,25.9170142887527,28.7335470109986,5.6,1460,150360000,32.7675167489516,8.77285875573664,716
